Date;Close price
2023-01-03;145.94000244140625
2023-01-04;146.77999877929688
2023-01-05;145.4600067138672
2023-01-06;156.8000030517578
2023-01-09;159.1699981689453
2023-01-10;171.00999450683594
2023-01-11;172.41000366210938
2023-01-12;178.85000610351562
2023-01-13;180.19000244140625
2023-01-17;177.60000610351562
2023-01-18;177.57000732421875
2023-01-19;165.00999450683594
2023-01-20;167.8699951171875
2023-01-23;176.2100067138672
2023-01-24;171.49000549316406
2023-01-25;168.25999450683594
2023-01-26;175.42999267578125
2023-01-27;179.35000610351562
2023-01-30;170.77999877929688
2023-01-31;177.60000610351562
2023-02-01;180.14999389648438
2023-02-02;168.6699981689453
2023-02-03;168.19000244140625
2023-02-06;167.47000122070312
2023-02-07;165.88999938964844
2023-02-08;165.5800018310547
2023-02-09;163.94000244140625
2023-02-10;163.3800048828125
2023-02-13;167.25999450683594
2023-02-14;165.0399932861328
2023-02-15;172.36000061035156
2023-02-16;165.00999450683594
2023-02-17;164.27999877929688
2023-02-21;160.99000549316406
2023-02-22;163.61000061035156
2023-02-23;165.5800018310547
2023-02-24;162.16000366210938
2023-02-27;166.11000061035156
2023-02-28;169.13999938964844
2023-03-01;195.67999267578125
2023-03-02;198.22000122070312
2023-03-03;210.11000061035156
2023-03-06;212.3000030517578
2023-03-07;214.2899932861328
2023-03-08;214.3300018310547
2023-03-09;211.25
2023-03-10;207.72999572753906
2023-03-13;203.5800018310547
2023-03-14;207.2899932861328
2023-03-15;203.22000122070312
2023-03-16;206.55999755859375
2023-03-17;199.6199951171875
2023-03-20;204.67999267578125
2023-03-21;209.25
2023-03-22;205.00999450683594
2023-03-23;210.19000244140625
2023-03-24;211.10000610351562
2023-03-27;210.13999938964844
2023-03-28;210.00999450683594
2023-03-29;215.35000610351562
2023-03-30;213.32000732421875
2023-03-31;217.5
2023-04-03;208.49000549316406
2023-04-04;208.13999938964844
2023-04-05;201.61000061035156
2023-04-06;204.50999450683594
2023-04-10;212.02999877929688
2023-04-11;210.02999877929688
2023-04-12;207.88999938964844
2023-04-13;211.25999450683594
2023-04-14;208.39999389648438
2023-04-17;218.88999938964844
2023-04-18;219.47999572753906
2023-04-19;218.19000244140625
2023-04-20;215.52999877929688
2023-04-21;216.88999938964844
2023-04-24;209.89999389648438
2023-04-25;210.52999877929688
2023-04-26;199.50999450683594
2023-04-27;200.8300018310547
2023-04-28;182.5800018310547
2023-05-01;180.85000610351562
2023-05-02;176.39999389648438
2023-05-03;174.3300018310547
2023-05-04;171.58999633789062
2023-05-05;178.60000610351562
2023-05-08;177.4600067138672
2023-05-09;178.0
2023-05-10;180.74000549316406
2023-05-11;183.19000244140625
2023-05-12;231.69000244140625
2023-05-15;221.58999633789062
2023-05-16;212.8000030517578
2023-05-17;209.75999450683594
2023-05-18;206.27999877929688
2023-05-19;203.52999877929688
2023-05-22;201.69000244140625
2023-05-23;200.88999938964844
2023-05-24;198.5500030517578
2023-05-25;200.94000244140625
2023-05-26;201.77000427246094
2023-05-30;202.39999389648438
2023-05-31;202.9600067138672
2023-06-01;208.74000549316406
2023-06-02;206.74000549316406
2023-06-05;203.6699981689453
2023-06-06;196.82000732421875
2023-06-07;191.75999450683594
2023-06-08;192.3300018310547
2023-06-09;192.0
2023-06-12;196.24000549316406
2023-06-13;195.99000549316406
2023-06-14;193.02999877929688
2023-06-15;192.8800048828125
2023-06-16;188.99000549316406
2023-06-20;186.10000610351562
2023-06-21;184.5800018310547
2023-06-22;187.0800018310547
2023-06-23;184.52000427246094
2023-06-26;178.5500030517578
2023-06-27;182.72999572753906
2023-06-28;184.22000122070312
2023-06-29;184.00999450683594
2023-06-30;190.08999633789062
2023-07-03;191.38999938964844
2023-07-05;186.9499969482422
2023-07-06;183.13999938964844
2023-07-07;189.13999938964844
2023-07-10;190.82000732421875
2023-07-11;189.6199951171875
2023-07-12;194.9600067138672
2023-07-13;196.9499969482422
2023-07-14;191.3000030517578
2023-07-17;206.7100067138672
2023-07-18;201.57000732421875
2023-07-19;198.5800018310547
2023-07-20;198.5
2023-07-21;197.91000366210938
2023-07-24;197.66000366210938
2023-07-25;200.00999450683594
2023-07-26;197.41000366210938
2023-07-27;198.8000030517578
2023-07-28;208.39999389648438
2023-07-31;207.39999389648438
2023-08-01;202.67999267578125
2023-08-02;194.27999877929688
2023-08-03;196.24000549316406
2023-08-04;194.3800048828125
2023-08-07;195.60000610351562
2023-08-08;196.10000610351562
2023-08-09;203.60000610351562
2023-08-10;205.00999450683594
2023-08-11;204.8699951171875
2023-08-14;211.42999267578125
2023-08-15;199.8300018310547
2023-08-16;191.88999938964844
2023-08-17;183.44000244140625
2023-08-18;181.91000366210938
2023-08-21;181.6999969482422
2023-08-22;176.5
2023-08-23;180.5800018310547
2023-08-24;174.4199981689453
2023-08-25;177.4499969482422
2023-08-28;176.75999450683594
2023-08-29;181.61000061035156
2023-08-30;184.9600067138672
2023-08-31;189.1199951171875
2023-09-01;186.3699951171875
2023-09-05;186.47999572753906
2023-09-06;182.08999633789062
2023-09-07;180.5
2023-09-08;183.2100067138672
2023-09-11;179.3699951171875
2023-09-12;180.94000244140625
2023-09-13;170.5
2023-09-14;177.0
2023-09-15;174.0500030517578
2023-09-18;167.74000549316406
2023-09-19;169.17999267578125
2023-09-20;169.24000549316406
2023-09-21;166.24000549316406
2023-09-22;162.4499969482422
2023-09-25;164.33999633789062
2023-09-26;161.38999938964844
2023-09-27;158.61000061035156
2023-09-28;161.5
2023-09-29;161.58999633789062
2023-10-02;156.33999633789062
2023-10-03;151.25
2023-10-04;151.82000732421875
2023-10-05;145.35000610351562
2023-10-06;148.55999755859375
2023-10-09;143.8000030517578
2023-10-10;151.55999755859375
2023-10-11;151.5
2023-10-12;149.38999938964844
2023-10-13;147.9199981689453
2023-10-16;151.2899932861328
2023-10-17;158.05999755859375
2023-10-18;153.1300048828125
2023-10-19;151.97000122070312
2023-10-20;150.77000427246094
2023-10-23;151.32000732421875
2023-10-24;155.89999389648438
2023-10-25;151.36000061035156
2023-10-26;151.14999389648438
2023-10-27;143.25999450683594
2023-10-30;136.32000732421875
2023-10-31;142.4499969482422
2023-11-01;142.83999633789062
2023-11-02;147.58999633789062
2023-11-03;151.94000244140625
2023-11-06;146.97000122070312
2023-11-07;144.3300018310547
2023-11-08;137.8300018310547
2023-11-09;132.52999877929688
2023-11-10;133.9199981689453
2023-11-13;133.83999633789062
2023-11-14;149.13999938964844
2023-11-15;152.4199981689453
2023-11-16;154.50999450683594
2023-11-17;155.02000427246094
2023-11-20;159.2899932861328
2023-11-21;158.60000610351562
2023-11-22;159.72000122070312
2023-11-24;154.3800048828125
2023-11-27;154.64999389648438
2023-11-28;155.02000427246094
2023-11-29;155.42999267578125
2023-11-30;157.77999877929688
2023-12-01;160.2899932861328
2023-12-04;159.5399932861328
2023-12-05;155.38999938964844
2023-12-06;145.2899932861328
2023-12-07;144.17999267578125
2023-12-08;145.3800048828125
2023-12-11;146.11000061035156
2023-12-12;139.89999389648438
2023-12-13;146.55999755859375
2023-12-14;158.25
2023-12-15;168.6699981689453
2023-12-18;165.94000244140625
2023-12-19;172.66000366210938
2023-12-20;164.60000610351562
2023-12-21;170.0399932861328
2023-12-22;170.38999938964844
2023-12-26;171.94000244140625
2023-12-27;172.44000244140625
2023-12-28;173.22000122070312
2023-12-29;172.27999877929688
2024-01-02;172.16000366210938
2024-01-03;167.4199981689453
2024-01-04;166.30999755859375
2024-01-05;166.8699951171875
2024-01-08;166.1300048828125
2024-01-09;166.91000366210938
2024-01-10;162.3300018310547
2024-01-11;160.2899932861328
2024-01-12;160.44000244140625
2024-01-16;149.10000610351562
2024-01-17;147.25999450683594
2024-01-18;147.4499969482422
2024-01-19;145.9199981689453
2024-01-22;149.91000366210938
2024-01-23;151.4600067138672
2024-01-24;148.8699951171875
2024-01-25;149.22999572753906
2024-01-26;147.8300018310547
2024-01-29;149.3000030517578
2024-01-30;149.02999877929688
2024-01-31;146.3000030517578
2024-02-01;147.88999938964844
2024-02-02;141.82000732421875
2024-02-05;139.8000030517578
2024-02-06;141.11000061035156
2024-02-07;145.4600067138672
2024-02-08;143.1699981689453
2024-02-09;151.5
2024-02-12;157.22000122070312
2024-02-13;152.33999633789062
2024-02-14;158.24000549316406
2024-02-15;159.77999877929688
2024-02-16;156.97999572753906
2024-02-20;153.25
2024-02-21;150.02999877929688
2024-02-22;144.72999572753906
2024-02-23;142.88999938964844
2024-02-26;144.5800018310547
2024-02-27;144.99000549316406
2024-02-28;149.25
2024-02-29;153.88999938964844
2024-03-01;158.0500030517578
2024-03-04;156.6999969482422
2024-03-05;159.05999755859375
2024-03-06;158.4199981689453
2024-03-07;160.35000610351562
2024-03-08;161.35000610351562
2024-03-11;162.16000366210938
2024-03-12;159.3800048828125
2024-03-13;158.0399932861328
2024-03-14;149.38999938964844
2024-03-15;147.4199981689453
2024-03-18;149.47999572753906
2024-03-19;147.47999572753906
2024-03-20;151.02000427246094
2024-03-21;152.67999267578125
2024-03-22;153.30999755859375
2024-03-25;154.77000427246094
2024-03-26;153.16000366210938
2024-03-27;167.4499969482422
2024-03-28;168.8000030517578
2024-04-01;171.8699951171875
2024-04-02;167.1699981689453
2024-04-03;166.72999572753906
2024-04-04;171.4600067138672
2024-04-05;174.60000610351562
2024-04-08;179.22000122070312
2024-04-09;184.6999969482422
2024-04-10;185.2899932861328
2024-04-11;184.44000244140625
2024-04-12;182.47999572753906
2024-04-15;175.9600067138672
2024-04-16;173.0800018310547
2024-04-17;178.00999450683594
2024-04-18;174.2899932861328
2024-04-19;175.0399932861328
2024-04-22;176.27999877929688
2024-04-23;180.10000610351562
2024-04-24;177.47999572753906
2024-04-25;175.02000427246094
2024-04-26;178.72999572753906
2024-04-29;180.8300018310547
2024-04-30;176.3000030517578
2024-05-01;177.5800018310547
2024-05-02;180.50999450683594
2024-05-03;191.5500030517578
2024-05-06;193.80999755859375
2024-05-07;194.6699981689453
2024-05-08;190.72000122070312
2024-05-09;193.61000061035156
2024-05-10;191.0500030517578
2024-05-13;189.5399932861328
2024-05-14;186.97000122070312
2024-05-15;191.92999267578125
