Date;Close price
2023-01-03;48.52000045776367
2023-01-04;48.29999923706055
2023-01-05;47.45000076293945
2023-01-06;48.689998626708984
2023-01-09;49.40999984741211
2023-01-10;48.41999816894531
2023-01-11;48.79999923706055
2023-01-12;48.400001525878906
2023-01-13;48.869998931884766
2023-01-17;50.099998474121094
2023-01-18;48.380001068115234
2023-01-19;48.41999816894531
2023-01-20;49.27000045776367
2023-01-23;50.5099983215332
2023-01-24;51.09000015258789
2023-01-25;51.7599983215332
2023-01-26;53.209999084472656
2023-01-27;52.70000076293945
2023-01-30;51.04999923706055
2023-01-31;52.34000015258789
2023-02-01;53.09000015258789
2023-02-02;53.849998474121094
2023-02-03;53.0
2023-02-06;51.9900016784668
2023-02-07;53.779998779296875
2023-02-08;59.63999938964844
2023-02-09;57.81999969482422
2023-02-10;59.61000061035156
2023-02-13;60.150001525878906
2023-02-14;61.189998626708984
2023-02-15;62.810001373291016
2023-02-16;61.38999938964844
2023-02-17;60.63999938964844
2023-02-21;59.709999084472656
2023-02-22;60.209999084472656
2023-02-23;60.58000183105469
2023-02-24;58.86000061035156
2023-02-27;59.619998931884766
2023-02-28;59.439998626708984
2023-03-01;58.439998626708984
2023-03-02;59.63999938964844
2023-03-03;60.84000015258789
2023-03-06;61.310001373291016
2023-03-07;60.369998931884766
2023-03-08;61.790000915527344
2023-03-09;59.95000076293945
2023-03-10;58.7599983215332
2023-03-13;59.27000045776367
2023-03-14;60.88999938964844
2023-03-15;60.38999938964844
2023-03-16;61.880001068115234
2023-03-17;61.220001220703125
2023-03-20;61.540000915527344
2023-03-21;62.459999084472656
2023-03-22;61.209999084472656
2023-03-23;63.25
2023-03-24;62.9900016784668
2023-03-27;63.97999954223633
2023-03-28;64.2699966430664
2023-03-29;64.80999755859375
2023-03-30;65.80999755859375
2023-03-31;66.45999908447266
2023-04-03;66.30999755859375
2023-04-04;65.97000122070312
2023-04-05;65.1500015258789
2023-04-06;65.5199966430664
2023-04-10;66.91000366210938
2023-04-11;67.0
2023-04-12;67.19000244140625
2023-04-13;68.38999938964844
2023-04-14;68.06999969482422
2023-04-17;67.70999908447266
2023-04-18;67.81999969482422
2023-04-19;67.31999969482422
2023-04-20;66.9000015258789
2023-04-21;66.77999877929688
2023-04-24;66.25
2023-04-25;63.16999816894531
2023-04-26;63.400001525878906
2023-04-27;63.060001373291016
2023-04-28;63.04999923706055
2023-05-01;62.810001373291016
2023-05-02;61.439998626708984
2023-05-03;60.4900016784668
2023-05-04;61.18000030517578
2023-05-05;64.58999633789062
2023-05-08;66.08000183105469
2023-05-09;66.4000015258789
2023-05-10;67.01000213623047
2023-05-11;67.5
2023-05-12;67.7699966430664
2023-05-15;68.55999755859375
2023-05-16;68.30999755859375
2023-05-17;68.43000030517578
2023-05-18;68.13999938964844
2023-05-19;69.62999725341797
2023-05-22;69.5199966430664
2023-05-23;68.08999633789062
2023-05-24;66.58999633789062
2023-05-25;67.16999816894531
2023-05-26;67.7699966430664
2023-05-30;68.54000091552734
2023-05-31;68.33000183105469
2023-06-01;68.63999938964844
2023-06-02;68.12999725341797
2023-06-05;71.2699966430664
2023-06-06;69.54000091552734
2023-06-07;67.05999755859375
2023-06-08;69.0
2023-06-09;68.01000213623047
2023-06-12;69.83999633789062
2023-06-13;70.48999786376953
2023-06-14;71.4800033569336
2023-06-15;73.58999633789062
2023-06-16;72.77999877929688
2023-06-20;71.66000366210938
2023-06-21;71.11000061035156
2023-06-22;71.86000061035156
2023-06-23;71.58999633789062
2023-06-26;71.05999755859375
2023-06-27;73.66000366210938
2023-06-28;74.33000183105469
2023-06-29;75.08999633789062
2023-06-30;75.58999633789062
2023-07-03;74.66000366210938
2023-07-05;74.30999755859375
2023-07-06;74.6500015258789
2023-07-07;74.68000030517578
2023-07-10;77.86000061035156
2023-07-11;78.31999969482422
2023-07-12;76.72000122070312
2023-07-13;78.25
2023-07-14;78.91999816894531
2023-07-17;80.27999877929688
2023-07-18;80.23999786376953
2023-07-19;78.69000244140625
2023-07-20;77.69999694824219
2023-07-21;78.16000366210938
2023-07-24;77.2699966430664
2023-07-25;78.33999633789062
2023-07-26;77.26000213623047
2023-07-27;76.58000183105469
2023-07-28;76.80000305175781
2023-07-31;77.72000122070312
2023-08-01;78.02999877929688
2023-08-02;74.31999969482422
2023-08-03;75.76000213623047
2023-08-04;56.77000045776367
2023-08-07;57.70000076293945
2023-08-08;58.56999969482422
2023-08-09;59.779998779296875
2023-08-10;60.560001373291016
2023-08-11;59.68000030517578
2023-08-14;59.65999984741211
2023-08-15;59.16999816894531
2023-08-16;58.18000030517578
2023-08-17;57.40999984741211
2023-08-18;57.15999984741211
2023-08-21;58.38999938964844
2023-08-22;58.31999969482422
2023-08-23;59.189998626708984
2023-08-24;58.150001525878906
2023-08-25;58.810001373291016
2023-08-28;58.70000076293945
2023-08-29;60.630001068115234
2023-08-30;61.220001220703125
2023-08-31;60.209999084472656
2023-09-01;60.869998931884766
2023-09-05;61.90999984741211
2023-09-06;62.22999954223633
2023-09-07;63.16999816894531
2023-09-08;64.06999969482422
2023-09-11;65.06999969482422
2023-09-12;63.5
2023-09-13;62.619998931884766
2023-09-14;63.099998474121094
2023-09-15;61.02000045776367
2023-09-18;60.45000076293945
2023-09-19;60.439998626708984
2023-09-20;60.150001525878906
2023-09-21;58.779998779296875
2023-09-22;58.2400016784668
2023-09-25;58.11000061035156
2023-09-26;57.43000030517578
2023-09-27;58.13999938964844
2023-09-28;58.599998474121094
2023-09-29;58.68000030517578
2023-10-02;58.630001068115234
2023-10-03;57.61000061035156
2023-10-04;58.2599983215332
2023-10-05;58.02000045776367
2023-10-06;59.93000030517578
2023-10-09;59.5099983215332
2023-10-10;59.400001525878906
2023-10-11;58.970001220703125
2023-10-12;58.0
2023-10-13;57.7599983215332
2023-10-16;59.13999938964844
2023-10-17;58.650001525878906
2023-10-18;57.66999816894531
2023-10-19;57.77000045776367
2023-10-20;56.36000061035156
2023-10-23;56.099998474121094
2023-10-24;57.540000915527344
2023-10-25;55.939998626708984
2023-10-26;55.720001220703125
2023-10-27;56.2599983215332
2023-10-30;56.31999969482422
2023-10-31;57.16999816894531
2023-11-01;57.310001373291016
2023-11-02;57.59000015258789
2023-11-03;50.47999954223633
2023-11-06;50.099998474121094
2023-11-07;49.52000045776367
2023-11-08;50.2400016784668
2023-11-09;49.66999816894531
2023-11-10;50.81999969482422
2023-11-13;50.29999923706055
2023-11-14;51.31999969482422
2023-11-15;51.060001373291016
2023-11-16;50.41999816894531
2023-11-17;51.2599983215332
2023-11-20;51.90999984741211
2023-11-21;52.58000183105469
2023-11-22;52.970001220703125
2023-11-24;53.43000030517578
2023-11-27;53.7400016784668
2023-11-28;52.790000915527344
2023-11-29;53.599998474121094
2023-11-30;52.560001373291016
2023-12-01;52.4900016784668
2023-12-04;52.25
2023-12-05;52.52000045776367
2023-12-06;51.83000183105469
2023-12-07;51.31999969482422
2023-12-08;52.15999984741211
2023-12-11;53.63999938964844
2023-12-12;55.040000915527344
2023-12-13;55.349998474121094
2023-12-14;57.04999923706055
2023-12-15;57.83000183105469
2023-12-18;56.11000061035156
2023-12-19;57.7599983215332
2023-12-20;57.45000076293945
2023-12-21;58.5099983215332
2023-12-22;59.27000045776367
2023-12-26;59.79999923706055
2023-12-27;59.34000015258789
2023-12-28;59.400001525878906
2023-12-29;58.529998779296875
2024-01-02;57.779998779296875
2024-01-03;57.849998474121094
2024-01-04;58.38999938964844
2024-01-05;58.34000015258789
2024-01-08;61.2599983215332
2024-01-09;59.400001525878906
2024-01-10;61.369998931884766
2024-01-11;62.25
2024-01-12;62.439998626708984
2024-01-16;62.0
2024-01-17;60.619998931884766
2024-01-18;61.40999984741211
2024-01-19;60.900001525878906
2024-01-22;62.65999984741211
2024-01-23;64.41000366210938
2024-01-24;66.11000061035156
2024-01-25;65.55000305175781
2024-01-26;66.12000274658203
2024-01-29;66.44999694824219
2024-01-30;66.70999908447266
2024-01-31;64.48999786376953
2024-02-01;66.44999694824219
2024-02-02;66.44000244140625
2024-02-05;66.08999633789062
2024-02-06;67.4800033569336
2024-02-07;70.02999877929688
2024-02-08;67.8499984741211
2024-02-09;70.44000244140625
2024-02-12;70.26000213623047
2024-02-13;69.4000015258789
2024-02-14;70.87999725341797
2024-02-15;70.26000213623047
2024-02-16;68.4800033569336
2024-02-20;67.91000366210938
2024-02-21;65.33999633789062
2024-02-22;66.95999908447266
2024-02-23;67.63999938964844
2024-02-26;68.4000015258789
2024-02-27;69.94999694824219
2024-02-28;69.51000213623047
2024-02-29;69.11000061035156
2024-03-01;70.44000244140625
2024-03-04;71.38999938964844
2024-03-05;69.04000091552734
2024-03-06;71.31999969482422
2024-03-07;73.06999969482422
2024-03-08;71.3499984741211
2024-03-11;71.45999908447266
2024-03-12;71.33999633789062
2024-03-13;70.18000030517578
2024-03-14;68.04000091552734
2024-03-15;66.72000122070312
2024-03-18;67.55000305175781
2024-03-19;67.79000091552734
2024-03-20;67.87000274658203
2024-03-21;68.56999969482422
2024-03-22;68.30000305175781
2024-03-25;67.88999938964844
2024-03-26;67.44999694824219
2024-03-27;67.2699966430664
