Date;Close price
2023-06-01;64.94000244140625
2023-06-02;66.45999908447266
2023-06-05;67.33999633789062
2023-06-06;66.7300033569336
2023-06-07;67.69000244140625
2023-06-08;67.62000274658203
2023-06-09;69.0
2023-06-12;69.18000030517578
2023-06-13;69.47000122070312
2023-06-14;64.6500015258789
2023-06-15;66.12000274658203
2023-06-16;65.66000366210938
2023-06-20;65.91999816894531
2023-06-21;66.01000213623047
2023-06-22;66.80000305175781
2023-06-23;66.33000183105469
2023-06-26;66.36000061035156
2023-06-27;66.54000091552734
2023-06-28;66.0999984741211
2023-06-29;66.98999786376953
2023-06-30;67.44999694824219
2023-07-03;67.37000274658203
2023-07-05;67.44000244140625
2023-07-06;67.19000244140625
2023-07-07;66.5
2023-07-10;67.30999755859375
2023-07-11;67.76000213623047
2023-07-12;63.79999923706055
2023-07-13;63.650001525878906
2023-07-14;65.62999725341797
2023-07-17;65.06999969482422
2023-07-18;66.33000183105469
2023-07-19;68.48999786376953
2023-07-20;70.18000030517578
2023-07-21;70.62999725341797
2023-07-24;70.86000061035156
2023-07-25;70.31999969482422
2023-07-26;69.97000122070312
2023-07-27;69.94999694824219
2023-07-28;66.18000030517578
2023-07-31;68.08999633789062
2023-08-01;68.01000213623047
2023-08-02;67.3499984741211
2023-08-03;66.05999755859375
2023-08-04;65.80000305175781
2023-08-07;66.83000183105469
2023-08-08;66.27999877929688
2023-08-09;65.80000305175781
2023-08-10;65.75
2023-08-11;65.76000213623047
2023-08-14;66.8499984741211
2023-08-15;65.2699966430664
2023-08-16;64.30000305175781
2023-08-17;63.5
2023-08-18;63.70000076293945
2023-08-21;63.83000183105469
2023-08-22;63.79999923706055
2023-08-23;63.630001068115234
2023-08-24;63.959999084472656
2023-08-25;63.47999954223633
2023-08-28;64.0199966430664
2023-08-29;64.44000244140625
2023-08-30;62.720001220703125
2023-08-31;61.650001525878906
2023-09-01;61.27000045776367
2023-09-05;61.880001068115234
2023-09-06;63.31999969482422
2023-09-07;66.44000244140625
2023-09-08;65.41000366210938
2023-09-11;66.41999816894531
2023-09-12;67.0199966430664
2023-09-13;68.33999633789062
2023-09-14;67.61000061035156
2023-09-15;67.80999755859375
2023-09-18;67.86000061035156
2023-09-19;67.8499984741211
2023-09-20;68.08000183105469
2023-09-21;69.54000091552734
2023-09-22;68.68000030517578
2023-09-25;70.56999969482422
2023-09-26;69.98999786376953
2023-09-27;69.73999786376953
2023-09-28;69.26000213623047
2023-09-29;68.87999725341797
2023-10-02;69.30000305175781
2023-10-03;68.23999786376953
2023-10-04;68.9800033569336
2023-10-05;69.0199966430664
2023-10-06;70.20999908447266
2023-10-09;70.86000061035156
2023-10-10;71.16999816894531
2023-10-11;70.9800033569336
2023-10-12;70.95999908447266
2023-10-13;71.06999969482422
2023-10-16;71.12000274658203
2023-10-17;72.12000274658203
2023-10-18;72.9800033569336
2023-10-19;71.94000244140625
2023-10-20;71.88999938964844
2023-10-23;70.86000061035156
2023-10-24;69.69000244140625
2023-10-25;68.70999908447266
2023-10-26;68.11000061035156
2023-10-27;67.4800033569336
2023-10-30;67.95999908447266
2023-10-31;68.9800033569336
2023-11-01;69.31999969482422
2023-11-02;68.93000030517578
2023-11-03;69.31999969482422
2023-11-06;71.83999633789062
2023-11-07;71.75
2023-11-08;70.30999755859375
2023-11-09;71.45999908447266
2023-11-10;71.87000274658203
2023-11-13;72.13999938964844
2023-11-14;73.2300033569336
2023-11-15;73.2300033569336
2023-11-16;73.20999908447266
2023-11-17;72.61000061035156
2023-11-20;72.76000213623047
2023-11-21;73.69999694824219
2023-11-22;74.20999908447266
2023-11-24;74.36000061035156
2023-11-27;74.11000061035156
2023-11-28;72.95999908447266
2023-11-29;70.4800033569336
2023-11-30;73.68000030517578
2023-12-01;74.87999725341797
2023-12-04;74.02999877929688
2023-12-05;75.01000213623047
2023-12-06;74.4000015258789
2023-12-07;74.23999786376953
2023-12-08;73.7699966430664
2023-12-11;74.25
2023-12-12;76.33999633789062
2023-12-13;76.66999816894531
2023-12-14;75.51000213623047
2023-12-15;74.22000122070312
2023-12-18;74.79000091552734
2023-12-19;74.52999877929688
2023-12-20;72.20999908447266
2023-12-21;73.41000366210938
2023-12-22;73.33999633789062
2023-12-26;73.6500015258789
2023-12-27;73.43000030517578
2023-12-28;73.88999938964844
2023-12-29;74.20999908447266
2024-01-02;76.83000183105469
2024-01-03;76.73999786376953
2024-01-04;77.20999908447266
2024-01-05;77.37999725341797
2024-01-08;76.76000213623047
2024-01-09;78.01000213623047
2024-01-10;78.41000366210938
2024-01-11;79.47000122070312
2024-01-12;78.80999755859375
2024-01-16;78.72000122070312
2024-01-17;78.0
2024-01-18;76.5999984741211
2024-01-19;74.1500015258789
2024-01-22;75.16999816894531
2024-01-23;75.55999755859375
2024-01-24;75.4800033569336
2024-01-25;73.55000305175781
2024-01-26;73.7699966430664
2024-01-29;74.05999755859375
2024-01-30;74.86000061035156
2024-01-31;75.30999755859375
2024-02-01;75.30000305175781
2024-02-02;75.41000366210938
2024-02-05;74.06999969482422
2024-02-06;74.91999816894531
2024-02-07;74.91999816894531
2024-02-08;76.5
2024-02-09;77.33000183105469
2024-02-12;77.91000366210938
2024-02-13;76.69999694824219
2024-02-14;77.48999786376953
2024-02-15;78.30000305175781
2024-02-16;78.73999786376953
2024-02-20;79.29000091552734
2024-02-21;79.16999816894531
2024-02-22;80.06999969482422
2024-02-23;80.22000122070312
2024-02-26;80.2300033569336
2024-02-27;80.41000366210938
2024-02-28;78.38999938964844
2024-02-29;78.43000030517578
2024-03-01;77.9800033569336
2024-03-04;78.31999969482422
2024-03-05;77.4000015258789
2024-03-06;77.58999633789062
2024-03-07;79.66000366210938
2024-03-08;78.13999938964844
2024-03-11;78.02999877929688
2024-03-12;76.75
2024-03-13;76.72000122070312
2024-03-14;76.05000305175781
2024-03-15;75.47000122070312
2024-03-18;77.0199966430664
2024-03-19;78.69999694824219
2024-03-20;77.87999725341797
2024-03-21;77.18000030517578
2024-03-22;76.93000030517578
2024-03-25;77.06999969482422
2024-03-26;77.55999755859375
2024-03-27;78.3499984741211
2024-03-28;78.4800033569336
2024-04-01;77.75
2024-04-02;72.44999694824219
2024-04-03;73.04000091552734
2024-04-04;72.05000305175781
2024-04-05;72.77999877929688
2024-04-08;72.9800033569336
2024-04-09;72.70999908447266
2024-04-10;72.25
2024-04-11;71.63999938964844
2024-04-12;70.7300033569336
2024-04-15;72.72000122070312
2024-04-16;72.26000213623047
2024-04-17;72.0
2024-04-18;73.75
2024-04-19;75.1500015258789
2024-04-22;75.58000183105469
2024-04-23;75.83999633789062
2024-04-24;76.19000244140625
2024-04-25;75.68000030517578
2024-04-26;74.0
2024-04-29;73.83000183105469
2024-04-30;73.05999755859375
2024-05-01;72.25
2024-05-02;74.33000183105469
2024-05-03;74.80999755859375
2024-05-06;75.13999938964844
2024-05-07;75.9000015258789
2024-05-08;75.8499984741211
2024-05-09;77.6500015258789
2024-05-10;77.79000091552734
2024-05-13;77.1500015258789
2024-05-14;76.87000274658203
2024-05-15;78.08999633789062
2024-05-16;77.13999938964844
2024-05-17;78.05999755859375
2024-05-20;77.56999969482422
2024-05-21;78.4000015258789
2024-05-22;78.43000030517578
2024-05-23;77.33000183105469
2024-05-24;74.62999725341797
2024-05-28;72.72000122070312
2024-05-29;70.5
2024-05-30;68.95999908447266
2024-05-31;71.58999633789062
2024-06-03;71.12999725341797
2024-06-04;70.13999938964844
2024-06-05;69.69999694824219
2024-06-06;70.44000244140625
2024-06-07;69.80999755859375
2024-06-10;69.83999633789062
2024-06-11;69.26000213623047
2024-06-12;67.70999908447266
2024-06-13;68.9800033569336
2024-06-14;68.93000030517578
2024-06-17;68.19999694824219
2024-06-18;66.38999938964844
2024-06-20;67.4800033569336
2024-06-21;67.93000030517578
2024-06-24;68.04000091552734
2024-06-25;67.6500015258789
2024-06-26;67.72000122070312
2024-06-27;67.37000274658203
2024-06-28;66.30000305175781
2024-07-01;65.33999633789062
2024-07-02;66.19000244140625
2024-07-03;66.76000213623047
2024-07-05;66.37000274658203
2024-07-08;66.19000244140625
2024-07-09;65.73999786376953
2024-07-10;66.66000366210938
2024-07-11;67.25
2024-07-12;67.86000061035156
2024-07-15;66.0
2024-07-16;69.11000061035156
2024-07-17;67.80000305175781
2024-07-18;65.69000244140625
2024-07-19;66.23999786376953
2024-07-22;66.13999938964844
2024-07-23;64.88999938964844
2024-07-24;66.12000274658203
2024-07-25;67.4000015258789
2024-07-26;73.0999984741211
2024-07-29;73.4800033569336
2024-07-30;77.0999984741211
2024-07-31;76.91999816894531
2024-08-01;77.91000366210938
2024-08-02;78.08999633789062
2024-08-05;77.43000030517578
2024-08-06;75.44000244140625
2024-08-07;74.77999877929688
2024-08-08;75.5199966430664
2024-08-09;76.0
2024-08-12;75.66999816894531
2024-08-13;76.3499984741211
2024-08-14;77.02999877929688
2024-08-15;78.51000213623047
2024-08-16;78.11000061035156
2024-08-19;78.30000305175781
2024-08-20;78.16000366210938
2024-08-21;78.4000015258789
2024-08-22;78.2300033569336
2024-08-23;78.55000305175781
2024-08-26;77.66999816894531
2024-08-27;78.0
2024-08-28;78.16999816894531
2024-08-29;78.29000091552734
2024-08-30;78.83000183105469
2024-09-03;80.2300033569336
2024-09-04;73.26000213623047
2024-09-05;72.66000366210938
2024-09-06;70.83000183105469
2024-09-09;70.83999633789062
2024-09-10;71.0
2024-09-11;73.47000122070312
2024-09-12;74.81999969482422
2024-09-13;75.3499984741211
2024-09-16;76.56999969482422
2024-09-17;75.38999938964844
2024-09-18;76.31999969482422
2024-09-19;75.62999725341797
2024-09-20;75.61000061035156
2024-09-23;75.3499984741211
2024-09-24;74.4000015258789
2024-09-25;74.12000274658203
2024-09-26;73.69999694824219
2024-09-27;74.58000183105469
2024-09-30;75.27999877929688
2024-10-01;73.94000244140625
2024-10-02;72.62000274658203
2024-10-03;72.04000091552734
2024-10-04;72.08000183105469
2024-10-07;71.48999786376953
2024-10-08;71.33999633789062
2024-10-09;72.3499984741211
2024-10-10;71.62000274658203
2024-10-11;72.44000244140625
2024-10-14;72.9000015258789
2024-10-15;68.4800033569336
2024-10-16;69.30000305175781
2024-10-17;63.0
2024-10-18;62.02000045776367
2024-10-21;61.0
2024-10-22;61.060001373291016
2024-10-23;59.81999969482422
2024-10-24;61.619998931884766
2024-10-25;64.22000122070312
2024-10-28;61.650001525878906
2024-10-29;60.619998931884766
2024-10-30;61.779998779296875
2024-10-31;62.2599983215332
2024-11-01;63.52000045776367
2024-11-04;63.81999969482422
2024-11-05;64.80000305175781
2024-11-06;62.560001373291016
2024-11-07;62.52000045776367
2024-11-08;60.150001525878906
2024-11-11;60.75
2024-11-12;58.599998474121094
2024-11-13;58.040000915527344
2024-11-14;58.68000030517578
2024-11-15;57.459999084472656
2024-11-18;58.83000183105469
2024-11-19;57.810001373291016
2024-11-20;59.099998474121094
2024-11-21;60.349998474121094
2024-11-22;60.369998931884766
2024-11-25;61.43000030517578
2024-11-26;60.0
2024-11-27;59.93000030517578
2024-11-29;60.0
2024-12-02;60.060001373291016
2024-12-03;59.40999984741211
2024-12-04;59.77000045776367
2024-12-05;57.95000076293945
2024-12-06;56.7599983215332
2024-12-09;58.4900016784668
2024-12-10;56.709999084472656
2024-12-11;56.900001525878906
2024-12-12;58.0
2024-12-13;59.41999816894531
2024-12-16;59.16999816894531
2024-12-17;57.810001373291016
2024-12-18;59.4900016784668
2024-12-19;59.709999084472656
2024-12-20;59.58000183105469
2024-12-23;60.25
2024-12-24;60.83000183105469
2024-12-26;60.90999984741211
2024-12-27;60.599998474121094
2024-12-30;60.36000061035156
2024-12-31;60.58000183105469
